device_id,phone_brand,device_model
4348516694686336015,米奇,M6-M7
2456571766249167440,大可乐,MC002
-483324800708760563,OPPO,N3
8933869204992874931,华为,MT2-C00
-6141184649697269214,三星,Galaxy S3
-4067927352781106451,小米,红米note增强版
6019229485668109359,小米,MI 4
2865563420537267622,金立,GN708W
-607532408384281536,华为,荣耀3X畅玩版
-859979412595480622,华为,X1 7.0
3015291471986625070,三星,Galaxy Note 4
572504427156263196,华为,Mate 7
9083612380997893080,酷派,8705
2723664076734553357,小米,MI 2S
-4445592376202630135,小米,红米Note2
-7655096279320772046,三星,Galaxy Note 3
8054044065994658640,三星,Galaxy Premier
-6725927906509671614,华为,Ascend P7
1938554164587681538,三星,Galaxy S3
8269177919511178069,魅族,魅蓝NOTE
6978474826649892525,OPPO,R809T
8828313270895496389,小米,红米1S
340094363058468528,三星,Galaxy Note 2
-1117502664748198983,小米,红米
5208110353624418514,联想,A706
-4683807232055237703,华为,荣耀3C
7067089012912894671,华为,Mate 7
-468762277902430871,LG,G3
7293113695583018981,vivo,Y13L
-2321383442198803861,小米,MI 4
-9035901153532980996,中兴,Q802T
2103832835638853375,vivo,X5M
8177781589136232256,LG,Optimus G Pro
5374153957493978930,小米,MI 3
8478329037723733954,华为,Ascend P7
6909525508558142325,魅族,MX3
5436005485508765607,华为,Mate 2
7741848734175196584,小米,MI 4
-1488661068855242362,HTC,One X
3008132741351419865,小米,MI 2S
7708847144672433155,OPPO,3007
2383542208692047850,华为,荣耀畅玩4C
4867885486856803091,小米,红米1S
-8249964027460074252,小米,MI 3
3561804963270851966,vivo,Y11
2577325657446838886,三星,Galaxy S4
-3358401469597216446,小米,红米note
3849593148743362915,华为,MT2-C00
8634431163684905529,酷派,8089
6157826094845826562,三星,S7568I
-2941098411208500915,OPPO,R3
7113624161108279977,努比亚,Z5S
-8403425188522413288,小米,红米note
-8164405806047337050,HTC,802w
4340182700141365665,小米,红米note
4795573091403528431,OPPO,N1 Mini
-7517280386945060218,小米,MI 3
4895907013253890615,中兴,Q301C
-274949544400632293,vivo,Y13L
7950923470318609999,HTC,Desire 816
4151271102194833347,华为,C8812
-7894453507665984536,小米,MI 2S
-3025911630875668570,小米,MI 4
-8059259202922246916,三星,Galaxy Grand 2
-971296864568609818,华为,荣耀6
7203446924606854877,华为,Mate 7
-6761294741278414468,三星,Galaxy Tab S T705C
6101505399798386857,OPPO,R1S
6872663484384327203,OPPO,R1S
7492860534540449393,酷派,大神F1
-3171304753699423076,小米,MI 3
-7842526661913047846,三星,Galaxy S3
7709420042199497528,vivo,Y13T
3609794018553440532,三星,Galaxy S2
1893060972846471872,华为,荣耀6
-4292435974325728844,vivo,Y11IW
1108177358696675710,小米,MI 3
4986914265935007324,魅族,MX4
19142393772863132,魅族,MX2
4761520271690022463,三星,Galaxy Note 3
6491053829739558747,华为,G610S
4989260059428280594,小米,MI 4
-1185445077341063059,小米,MI 2S
8634404492490200572,HTC,T528t
6693460810387711277,华为,麦芒3
7435399234291604703,小米,MI One Plus
-2973040146731400038,三星,2016版 Galaxy A9
-468714135647807504,小米,红米note
8283656171600431042,小米,红米note
4463971914738624015,华为,荣耀3C畅玩版
3036322973969308392,三星,Galaxy Mega 2
-267223248439550003,华为,Ascend P6
-7930332129010474754,小米,红米note
5737699478740867190,三星,Galaxy Note 3
-5366859074727236924,华为,X1 7.0
161774245213939985,联想,S920
-313313631105616094,联想,A398t+
6744906675501595429,HTC,One
6588198359186337255,小米,红米Note2
-3985590237556336113,三星,Galaxy Note 2
-6367538782530243437,三星,Galaxy S3
4770998900586178448,小米,MI 3
3314262041322456711,三星,Galaxy Ace DUOS
-5420944009361543583,小米,MI 3
-4685977184393809702,魅族,MX4
6895669233245152182,小米,红米note
-5622347969652942837,酷派,7296
-1509727421044840393,小米,红米note
-822784197347953366,三星,Galaxy Note 4
3497072694396737567,小米,红米note增强版
6602793130405577537,魅族,MX4 Pro
2584621463871443037,华为,荣耀畅玩4X
-6458486984385608019,联想,A670t
-2273476408816217468,联想,乐檬K3
275342664070272551,华为,荣耀7
8174135562132999403,OPPO,R1S
1209801337027167309,小米,红米note
720881526711889449,三星,S7898
585131450681988462,华为,荣耀6
2453147294251158288,华为,Ascend P7
273810396963165160,魅族,魅蓝NOTE
-6683447465042266790,LG,Nexus 5
8161496638289168007,小米,红米note
-4736087013723558494,酷派,大神F1
7805774120853265626,华为,Mate
-677548719814310565,联想,S810t
-2454122628994596195,华为,荣耀3X畅玩版
8967795610050218947,三星,Galaxy S3
7714645284270720540,酷派,8705
3195146536370641455,魅族,魅蓝NOTE
-1558036597597973132,联想,A678t
-5467776600037843277,联想,A800
2877687093069398242,华为,荣耀3X
1424985853964137246,HTC,Desire 816
7464844173147286892,vivo,Y11
2714855705646118216,魅族,MX4
-9203216902170276478,酷比魔方,U51GT-W
1029196647907549824,联想,A820t
1038710661791923023,华为,荣耀畅玩4
3860079886899959788,OPPO,R1C
-8378836978412041776,三星,Galaxy S3
3520648653797180568,三星,Galaxy S3
-377807772883964892,HTC,D516w
1167631461262894533,三星,Galaxy S4
-5495486527061340959,酷派,F2
5371359207907872470,小米,红米note
8767136609554162665,魅族,MX4
7793249080909552118,华为,Ascend P7
5206392398577190230,三星,Galaxy Trend DUOS 2
8679875459479095234,华为,Ascend G6
-840513495239203894,小米,红米note
3734743018358208459,小米,MI 2S
3009859360282267480,三星,Galaxy S3
6470494230781029156,三星,Galaxy A5
3107558678567333676,华为,Ascend P7
6286891577790479775,小米,红米note
-7529486484995278867,小米,MI 3
-3016838414348047325,OPPO,R2017
-836047173832752538,三星,Galaxy S5
753244197101800253,联想,A820
2086556537699617569,三星,G3588V
6311343141572822605,华为,荣耀3C畅玩版
7284771272611513321,小米,红米2
5600562932527660798,魅族,MX4 Pro
-4470964518346740820,三星,Galaxy Note 3
-1809836304565999994,小米,红米1S
6506149356637205229,锤子,T1
269468648089455857,vivo,Xplay
7312718530154958368,小米,红米1S
-2153561487650750072,魅族,MX3
1213893688545561179,vivo,S3+
2259501605510026149,三星,Galaxy Mega 5.8
-5803861502832591750,酷派,Y1
3685869643071790538,vivo,X3T
862545424696740139,小米,MI 4
8951359237932939422,OPPO,Find 5
4666518838988981001,OPPO,R5
8751711261235785856,索尼,Xperia S
-3877099571732926229,OPPO,N3
-8774977125190296432,小米,MI 4
351508554134544455,vivo,X3T
-181817873404062683,三星,Galaxy Mega 2
5910771958666523114,小米,红米note增强版
-4899080485280403651,小米,MI 4
-2266612271058465787,小米,红米note
-7291217067060581093,华为,荣耀畅玩4X
-1618547221021371702,三星,Galaxy Note 2
-1967370776944153636,华为,荣耀畅玩4X
1397253004557846273,华为,荣耀畅玩4X
3104046445998654148,三星,Galaxy A5
6580960865295620720,三星,Galaxy Note 3
1566974285564554784,华为,荣耀6
6216880192444765409,小米,MI 2S
-7726513389458268616,努比亚,Z5S
8298263143710201439,三星,Galaxy S4
6486664230924149476,华为,荣耀3X畅玩版
-5414407524555180945,小米,红米
-6105704784642767091,华为,荣耀3C
1221562506088113140,三星,Galaxy Note 3
6358605190106499520,三星,Galaxy Ace 3
-7827602003477744251,TCL,么么哒
-5031044913556373424,华为,荣耀畅玩4
8810039471808588000,沃普丰,S2
-2214738618883035636,vivo,Y28L
5447882777181176595,华为,荣耀6
-3049596484610874412,三星,Galaxy S4
-3423609838801478355,OPPO,R3
-4442070416911809069,三星,Galaxy Trend 3
-2158245088800879867,华为,荣耀6
8815917596370823325,中兴,795+
3999211803345338712,vivo,Xplay3S
-4591217651157936937,联想,A388t
5018573936620827012,三星,Galaxy Note 2
-2349545056491116254,华为,荣耀3C畅玩版
-2591418313859005299,小米,MI 3
-5575401298073041167,华为,G520-5000
3278333505382016024,三星,Galaxy S2
-906563444546762500,vivo,X3L
-7941882636203679238,OPPO,R3
6316993843452065134,小米,红米
198494269478618634,华为,Ascend P7
-972652771634209190,小米,MI 1S
694634718316976109,HTC,One E8
9116694769045397251,小米,红米note
-8624525900232373407,三星,Galaxy Note 3
-5750370669796048338,酷派,5860S
79752697938811284,酷派,7269
-8398082238701888665,三星,Galaxy S4
7799510692974106935,酷派,F2
-273291485517043964,三星,Galaxy Grand Prime
4256015925901778435,魅族,MX4
-3937962271548077854,小米,小米note
7459336563765701134,酷派,8190Q
6854350708871511817,联想,A678t
-714406645165392304,vivo,X5L
-4428377692267035725,OPPO,R831T
4864289134871263503,小米,MI 3
-5465764299124828572,华为,Ascend P7
3327438466757244834,酷派,8705
-8630002466380551658,vivo,Y18L
4850857152048482606,小米,MI 2S
4199790081246033164,vivo,X1
-9062600875479017433,华为,荣耀3X畅玩版
5040359669775007110,联想,S858t
2155948061319721276,酷派,7268
8920107109122728408,OPPO,R821T
5851524673411452914,华为,荣耀6 Plus
-2718547445527421550,华为,Y320T
-3905480777671730442,魅族,MX4 Pro
5172516688040194589,华为,G510
7489542871341470272,三星,Galaxy Note 3
2478094924314081007,酷派,8198T
423589120581078786,小米,红米note
-2202603771518154903,三星,Galaxy S4
-815834405791841678,三星,Galaxy Trend DUOS
-18318530554592758,小米,MI pad
-8696159857104437427,OPPO,R815T
-3402658239586383263,OPPO,R5
5251822492405780142,三星,Galaxy Mega 5.8
-2960071163163019990,三星,Galaxy Trend 2
-815901428847336158,三星,Galaxy Note 2
3505130456330926333,三星,Galaxy S4
3955203904617918200,小米,MI 4
-504187421020886377,华为,C8815
-8515917036044717786,三星,Galaxy Ace 2
7558822299868847815,小米,MI 3
6771536541945735144,魅族,魅蓝NOTE
1248636135991412999,华为,荣耀3C畅玩版
-5940565169540539598,三星,Galaxy S4 Zoom
5440854798694695217,三星,S5830I
4964504149899964794,魅族,MX3
8375056037169173494,联想,A390t
9075241003022384093,小米,红米1S
7421171722232670477,小米,MI 2A
2432728953769650476,OPPO,R821T
2441057100832596664,三星,Galaxy Grand
-4977877930203759119,小米,红米note
-1889231642717071671,vivo,Y17T
-6792714796464835681,华为,Mate 7
-4118094570602770776,努比亚,Z5S Mini
1917740453117158556,华为,荣耀6
-512973534011662,三星,Galaxy S3
943075957970100462,vivo,Y22L
2493355905606422010,三星,Galaxy Grand 2
-120509634540620900,三星,Galaxy Note 3
5368577676978301834,华为,荣耀6
8638707842934987408,酷派,大神F1
-1607136893247107242,魅族,MX4 Pro
-8430395688392021191,三星,Galaxy S5
3211441291779731946,华为,Ascend P7
689707694284682406,小米,红米1S
-4094594489195199863,三星,Galaxy S5
6878657208197415872,vivo,X5V
-2967689893977107677,金立,S5.1
4323004021444299098,三星,Galaxy Note 3
-47329080169214374,华为,Ascend P6
-2610333041056062666,OPPO,R819T
-6517014573814851910,语信,红辣椒
-3934129661597182601,华为,荣耀6 Plus
-463224448147480334,小米,红米note
-5337459585426352425,联想,A788t
6131156466771667862,华为,荣耀3X畅玩版
4058575737466539034,华为,荣耀3X畅玩版
-8625597788808757710,三星,Galaxy Ace 3
5369895113757958990,三星,S7568
-8206510102234160920,三星,Galaxy S4
-8515284704863197020,三星,Galaxy S3
513706816434587913,华为,荣耀畅玩4
-6478480461373219332,酷派,大神F1
2639486967338219869,朵唯,iSuper S1
-1212951958338893460,HTC,Desire 820
5581290959802597550,小米,MI 2S
3694600738745266654,华为,荣耀畅玩4X
-1389561694274004855,小米,红米
-7738782656228317092,三星,Galaxy Mega Plus
-3171890392308409429,三星,Galaxy E7
-2269751709134052139,华为,G520-5000
9057594804027322489,语信,红辣椒任性版 Plus
-2931985903949341379,小米,MI 3
286350728844581188,索尼,Xperia Z Ultra
-8448536107215421365,小米,MI 3
8657515199003969312,联想,A269i
-962085470602865076,OPPO,R1S
4121244604040952356,三星,Galaxy Win
-7166857074887458227,小米,MI 4
-2024325805660381813,三星,Galaxy S4
6208796273686646304,小米,MI 2S
3010460780499485133,中兴,N986
-7577819413692611804,TCL,么么哒3N
1165709260725856183,华为,Ascend G7
2790818865360442994,小米,红米note
2459940147426831088,三星,Galaxy S4
-4411251077526380446,魅族,魅蓝NOTE
-7041288132837716133,三星,Galaxy Note 3
6319991850032171627,小米,MI 1S
2707075360451028578,三星,Galaxy Gio
6383844986764825131,小米,MI 2S
4174460309742410463,联想,S820
8399467017546870287,小米,红米note增强版
-7846424351376933123,小米,红米
-2235868416414719742,酷派,8702
-5549190029172385542,华为,C8817E
-4170391925079615054,酷派,8702
-8116429343556808804,小米,MI 2
-6625725856229773806,中兴,U807
-2629814299094432151,vivo,Y15
8158100528766481419,OPPO,R1S
8788434484488757924,华为,荣耀6 Plus
-4694534451680329804,小米,MI 4
-1478948927215135049,小米,MI 2
6492018814045499752,小米,红米
1503152352928790193,小米,MI 2S
-3854679157049955870,华为,荣耀3X畅玩版
6452528432127508576,vivo,Y11IT
7745699213286611451,三星,Galaxy Grand
1741369107324257461,小米,MI 2S
-2392219930090805889,魅族,魅蓝NOTE
-1358439827137733370,华为,荣耀3C
-5414398553115988691,小米,红米note增强版
-2541690237476544924,华为,荣耀3C
4258611126644982359,华为,荣耀3C畅玩版
8251688108787051994,vivo,Y13L
501356971090383931,华为,荣耀畅玩4
7655653364873814355,OPPO,R3
-8159620111288125854,小米,MI 2S
4055596084458616650,华为,荣耀6
2050493061304016109,vivo,X3T
3767153626491398724,金立,E6
711729223211471089,三星,Galaxy Note 3
-3648488295209013597,华为,荣耀3C
-8784853350643868583,小米,MI 2S
6467718185106188430,vivo,Y23L
8556033824860682345,小米,MI 4
-3500793920621489782,联想,黄金斗士A8
-915698278589777157,三星,Galaxy Note 3
-9100809555468565931,华为,Ascend P6
2690446654941364695,OPPO,R823T
-5822643789792581796,小米,MI 2A
512246497124403458,魅族,魅蓝Note 2
-8838418809649855137,OPPO,R2010
-3453231685292097705,酷派,大神F1Plus
-5107905743980074323,三星,Galaxy Note 2
3031316083291255696,三星,G7200
-7537946588695097357,三星,Galaxy Note 3
-7120307418196938253,OPPO,Find 7
-4985874366040925370,金立,ELIFE S5.5
-6945095676645727178,小米,MI 4
-8686195388064222327,HTC,渴望HD
-7098173769808967422,OPPO,1105
1707891325312195648,魅族,MX4
-7064440829827663198,小米,MI 3
-5204493420236644658,小米,MI 3
-3600648666828571880,OPPO,R823T
6578688846381888210,小米,红米note
-5869248460559674644,OPPO,R5
2134133051272974885,三星,Galaxy S5
-7455339756587623934,华为,荣耀3C
5605193760741245704,小米,红米note
7850966143697935039,魅族,魅蓝NOTE
1813472737068641837,联想,乐檬K3
-7827408193486325407,小米,MI 1S
2356497529774190205,vivo,X5SL
125150064291664107,华为,荣耀3C
9149162656229456702,华为,荣耀畅玩4X
-4242315002972436863,vivo,X3T
-2765922509992660204,华为,荣耀3X畅玩版
5392933558061617350,三星,Galaxy S2
2621058280856666521,金立,V188S
-1135649475559281033,三星,Galaxy Mega 5.8
-3251199733503618110,小米,红米1S
4522350497480897901,三星,S7568
518030031848909996,OPPO,R821T
-6876117901019242504,OPPO,Find 7
1842363415283539478,酷派,8705
-490513453050396114,小米,红米
-6055184706293388323,华为,Ascend P7
7037086411759325915,vivo,X1ST
6161304214228542672,vivo,X5SL
509817673057717248,优米,UIMI3
-1659098842020044565,小米,MI 4
-2234693896048737722,OPPO,N1T
-7823279218172061020,小米,红米note
2296860361441768148,vivo,X3L
-5986531050224886273,联想,P70
-6235299973623933390,魅族,魅蓝NOTE
-1926885337819317338,华为,G610T
-5629642036574698597,酷派,8720L
1985066048543552956,HTC,One
825153657464315599,小米,MI 3
-2503009511289682478,华为,荣耀X2
6683214198291095850,联想,A798t
-888813103150553357,华为,Mate 7
7853452996929623932,HTC,One
5953144326529878794,华为,Ascend P7
-8184322962623882736,华为,荣耀6
1498774778621863032,OPPO,N1T
834431582198292645,酷派,8190
306493964591836750,小米,MI 4
-5113193844815710479,vivo,X3T
-4875557042059809037,vivo,X710L
2979769088802787770,华为,荣耀6
-7381980051399071599,HTC,Desire 826
-7825367754775887553,小米,MI 3
8730414828695801512,OPPO,R827T
-3742496509884835629,华为,C8817E
6066186830609937231,酷派,5891Q
-5284952951280975230,小米,MI 2S
3491704770590493810,小米,红米note
2125933301160858253,华为,G610S
-1566711737683128451,vivo,Y18L
4266670954999979470,小米,红米note
-5730437946092384245,三星,Galaxy A7
5976421659984768409,天语,Touch 2
7263716453130217357,联想,A766
-5211425870500544485,华为,G750-T20
2941408919580353651,小米,红米note
-1277053745918378790,联想,乐檬K3
3366107595396925088,魅族,魅蓝NOTE
-1942062412977673710,三星,Galaxy S4
-5651439206413160907,三星,Galaxy S4
5922310508620077236,小米,红米note
2326319520522908455,小米,MI One Plus
2428387359872421844,小米,红米note
6686834346253363015,三星,Galaxy S3
-8743754478794569229,三星,Galaxy S2
3601319601727835669,小米,MI 3
7021613616674588531,OPPO,R831S
424229101075486274,联想,A788t
439998622575277501,OPPO,Find 5
515039606924647691,华为,荣耀7
2416196793361983054,魅族,MX3
-4046798930034824272,小米,MI 3
-3082928672685449483,海信,E601M
7346966625196639313,小米,MI 2
-8487170661378531693,OPPO,R811
-5220606154751585489,三星,Galaxy S5
7349129085397927029,华为,G620-L75
8973702601906598289,酷派,大神F1
-6606510491570038406,三星,Galaxy Grand 2
-2963761388225603845,基伍,A800
-3961334551724812496,魅族,M030
4106991742727641520,小米,红米note
-500654366084797620,魅族,MX4
727797044909150748,魅族,魅蓝NOTE
